"countryCode","regionCode","accentedName","plainName"
"WS",10,"Tuamasaga","Tuamasaga"
"WS",9,"Satupa‘itea","Satupa`itea"
"WS",8,"Palauli","Palauli"
"WS",7,"Gagaifomauga","Gagaifomauga"
"WS",5,"Gaga‘emauga","Gaga`emauga"
"WS",4,"Fa‘asaleleaga","Fa`asaleleaga"
"WS",3,"Atua","Atua"
"WS",2,"Aiga-i-le-Tai","Aiga-i-le-Tai"
"WS",1,"A'ana","A'ana"
"XK",10096138,"Ferizaj","Ferizaj"
"XK",10096859,"Gjakova","Gjakova"
"XK",10097357,"Gjilan","Gjilan"
"XK",10097358,"Mitrovica","Mitrovica"
"XK",10097359,"Pec","Pec"
"XK",10097360,"Pristina","Pristina"
"XK",10097361,"Prizren","Prizren"
"YE",25,"Ta‘izz","Ta'izz"
"YE",5,"Shabwah","Shabwah"
"YE",16,"Sanaa","Sanaa"
"YE",15,"Şa‘dah","Sa'dah"
"YE",27,"Raymah","Raymah"
"YE",14,"Ma’rib","Ma'rib"
"YE",10,"Al Maḩwīt","Al Mahwit"
"YE",21,"Al Jawf","Al Jawf"
"YE",4,"Muḩāfaz̧at Ḩaḑramawt","Muhafazat Hadramawt"
"YE",11,"Dhamār","Dhamar"
"YE",3,"Al Mahrah","Al Mahrah"
"YE",8,"Al Hudaydah","Al Hudaydah"
"YE",20,"Al Bayda Governorate","Al Bayda Governorate"
"YE",2,"Aden","Aden"
"YE",1,"Abyan","Abyan"
"YE",18,"Aḑ Ḑāli‘","Ad Dali'"
"YE",19,"Omran","Omran"
"YE",22,"Ḩajjah","Hajjah"
"YE",23,"Ibb","Ibb"
"YE",24,"Laḩij","Lahij"
"YE",26,"Amanat Al Asimah","Amanat Al Asimah"
"YE",28,"Soqatra","Soqatra"
"YT",97601,"Acoua","Acoua"
"YT",97602,"Bandraboua","Bandraboua"
"YT",97603,"Bandrele","Bandrele"
"YT",97604,"Bouéni","Boueni"
"YT",97605,"Chiconi","Chiconi"
"YT",97606,"Chirongui","Chirongui"
"YT",97607,"Dembeni","Dembeni"
"YT",97608,"Dzaoudzi","Dzaoudzi"
"YT",97609,"Kani-Kéli","Kani-Keli"
"YT",97610,"Koungou","Koungou"
"YT",97611,"Mamoudzou","Mamoudzou"
"YT",97612,"Mtsamboro","Mtsamboro"
"YT",97613,"M'Tsangamouji","M'Tsangamouji"
"YT",97614,"Ouangani","Ouangani"
"YT",97615,"Pamandzi","Pamandzi"
"YT",97616,"Sada","Sada"
"YT",97617,"Tsingoni","Tsingoni"
"ZA",3,"Orange Free State","Orange Free State"
"ZA",2,"KwaZulu-Natal","KwaZulu-Natal"
"ZA",5,"Eastern Cape","Eastern Cape"
"ZA",6,"Gauteng","Gauteng"
"ZA",7,"Mpumalanga","Mpumalanga"
"ZA",8,"Northern Cape","Northern Cape"
"ZA",9,"Limpopo","Limpopo"
"ZA",10,"North-West","North-West"
"ZA",11,"Western Cape","Western Cape"
"ZM",1,"Western","Western"
"ZM",7,"Southern","Southern"
"ZM",6,"North-Western","North-Western"
"ZM",5,"Northern","Northern"
"ZM",9,"Lusaka","Lusaka"
"ZM",4,"Luapula","Luapula"
"ZM",3,"Eastern","Eastern"
"ZM",8,"Copperbelt","Copperbelt"
"ZM",2,"Central","Central"
"ZM",10,"Muchinga","Muchinga"
"ZW",2,"Midlands","Midlands"
"ZW",7,"Matabeleland South","Matabeleland South"
"ZW",6,"Matabeleland North","Matabeleland North"
"ZW",8,"Masvingo","Masvingo"
"ZW",5,"Mashonaland West","Mashonaland West"
"ZW",4,"Mashonaland East","Mashonaland East"
"ZW",3,"Mashonaland Central","Mashonaland Central"
"ZW",1,"Manicaland","Manicaland"
"ZW",9,"Bulawayo","Bulawayo"
"ZW",10,"Harare","Harare"
